epoch,loss,offset_loss,onset_loss,val_loss,val_offset_loss,val_onset_loss
0,0.12579146027565002,0.06198296695947647,0.06380848586559296,0.022271323949098587,0.010668144561350346,0.011603179387748241
1,0.02510278858244419,0.012186535634100437,0.012916251085698605,0.02189171127974987,0.010601498186588287,0.011290210299193859
2,0.024290138855576515,0.012039460241794586,0.012250667437911034,0.022188708186149597,0.01074476633220911,0.011443942785263062
3,0.024186216294765472,0.011800122447311878,0.012386094778776169,0.021940935403108597,0.010634423233568668,0.011306512169539928
4,0.024458078667521477,0.01189424842596054,0.012563833966851234,0.021961797028779984,0.010586518794298172,0.011375277303159237
